"Seller","Tên Seller","Tên sản phẩm","Mã sản phẩm","SKU","ID","MSKU","MID","PSKU","PID","Trạng thái","Giá bán","Giá niêm yết","Lợi nhuận","Phí chiết khấu","Phí thanh toán","Phí lấy hàng","Phí vận chuyển","Phí xử lí đơn ","Phí trả góp","phí cố định","Phí vận chuyển cho khách hàng TikiNOW ( Khách hàng trả )","Phí vận chuyển cho khách hàng tiêu chuẩn ( Khách hàng trả )","Tổng phí thu bởi Tiki","Tồn kho Tiki","Danh sách mã kho hàng nhà bán","Số lượng tồn tương ứng từng kho hàng nhà bán","Loại nhập kho","Ngày tạo","Trọng lượng (kg)","Chiều dài (cm)","Chiều rộng (cm)","Chiều cao (cm)"
"344204","NGADO","Đầm đỏ cổ cao vạt xéo NGADO - L","","8162756294129","274421486","5865561650277","274421485","6412577019906","274421480","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đỏ cổ cao vạt xéo NGADO - XL","","2590655030190","274421488","6135696928048","274421487","6412577019906","274421480","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay phối trắng NGADO - S","","1880881807126","274421531","6446098316733","274421530","7755633650657","274421529","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay phối trắng NGADO - M","","1807534097372","274421533","1499339657519","274421532","7755633650657","274421529","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay phối trắng NGADO - L","","7113436214487","274421535","1159588029119","274421534","7755633650657","274421529","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay phối trắng NGADO - XL","","4379698076747","274421537","9657378854134","274421536","7755633650657","274421529","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Chân váy xanh mint xếp ly NGADO - S","","4577317611923","274421621","3655409385157","274421620","8608509885196","274421619","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Chân váy xanh mint xếp ly NGADO - M","","6168106491272","274421623","5341719393894","274421622","8608509885196","274421619","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Chân váy xanh mint xếp ly NGADO - L","","1501342036169","274421625","1196301254742","274421624","8608509885196","274421619","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Chân váy xanh mint xếp ly NGADO - XL","","4813955709721","274421627","6086165605536","274421626","8608509885196","274421619","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Áo hồng cổ tròn NGADO - S","","8737958143828","274421668","4171942965374","274421667","3590595502076","274421666","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Áo hồng cổ tròn NGADO - M","","7666596663487","274421670","3554224830892","274421669","3590595502076","274421666","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Áo hồng cổ tròn NGADO - L","","4473582126944","274421672","8914536378555","274421671","3590595502076","274421666","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Áo hồng cổ tròn NGADO - XL","","9398600858626","274421674","9133274454631","274421673","3590595502076","274421666","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy đỏ cherry cổ vuông NGADO - S","","8199150189465","274421709","8612715169544","274421708","3548667607175","274421707","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy đỏ cherry cổ vuông NGADO - M","","9324717223906","274421711","5048633871007","274421710","3548667607175","274421707","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy đỏ cherry cổ vuông NGADO - L","","6899753100651","274421713","1776084405837","274421712","3548667607175","274421707","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy đỏ cherry cổ vuông NGADO - XL","","4993244456362","274421715","6407572898873","274421714","3548667607175","274421707","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm đen cổ thuyền NGADO - S","","2436713625475","274421773","4785054684970","274421772","5777574766613","274421771","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm đen cổ thuyền NGADO - M","","4529376878781","274421775","8408479603869","274421774","5777574766613","274421771","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm đen cổ thuyền NGADO - L","","1122436777477","274421777","4392298014543","274421776","5777574766613","274421771","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm đen cổ thuyền NGADO - XL","","5286284750609","274421779","7072354452976","274421778","5777574766613","274421771","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm hồng cổ thuyền NGADO - S","","8510687938250","274421823","7748399031597","274421822","2188191921472","274421821","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm hồng cổ thuyền NGADO - M","","1038655982342","274421825","9203382983139","274421824","2188191921472","274421821","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm hồng cổ thuyền NGADO - L","","7212611571711","274421827","2380800407848","274421826","2188191921472","274421821","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm gấm hồng cổ thuyền NGADO - XL","","8092318553645","274421829","5014530924376","274421828","2188191921472","274421821","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO  - S","","3081321318151","274421850","1182499483527","274421849","9099095559578","274421848","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO  - M","","2389512496968","274421852","1223844950759","274421851","9099095559578","274421848","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO  - L","","7367475886550","274421854","5202276433560","274421853","9099095559578","274421848","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tròn NGADO  - XL","","1870929565946","274421856","3555637474700","274421855","9099095559578","274421848","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây trễ vai NGADO - S","","7404016327100","274421913","5137319290680","274421912","2245827925822","274421911","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây trễ vai NGADO - M","","5839940012346","274421915","4691462879744","274421914","2245827925822","274421911","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây trễ vai NGADO - L","","2732406385210","274421917","9393056230703","274421916","2245827925822","274421911","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây trễ vai NGADO - XL","","7110878294446","274421919","9326694646616","274421918","2245827925822","274421911","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng 2 dây trễ vai NGADO - S","","6478170190024","274422001","5783816310562","274422000","7782025794075","274421999","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng 2 dây trễ vai NGADO - M","","7680168725465","274422003","7649864937664","274422002","7782025794075","274421999","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng 2 dây trễ vai NGADO - L","","2617899766762","274422005","8697825336920","274422004","7782025794075","274421999","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng 2 dây trễ vai NGADO - XL","","4792064901601","274422007","4845986814070","274422006","7782025794075","274421999","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm xanh xếp ly NGADO - S","","6929618764920","274422040","8280762481498","274422039","8295257487008","274422038","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm xanh xếp ly NGADO - M","","8592409722988","274422042","9224154902553","274422041","8295257487008","274422038","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm xanh xếp ly NGADO - L","","1047136870855","274422044","4165052496379","274422043","8295257487008","274422038","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm xanh xếp ly NGADO - XL","","2110454481744","274422046","5703428937726","274422045","8295257487008","274422038","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem bẹt vai NGADO - S","","6291179149633","274422108","9842083381591","274422107","1305117029552","274422106","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem bẹt vai NGADO - M","","3480838530422","274422110","1178795219136","274422109","1305117029552","274422106","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem bẹt vai NGADO - L","","3666453914214","274422112","5303361963353","274422111","1305117029552","274422106","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem bẹt vai NGADO - XL","","7532073813721","274422114","6876316136468","274422113","1305117029552","274422106","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set vest hồng dài tay NGADO - S","","4821920013740","274422164","4934014571454","274422163","4916216260380","274422162","Bật","1300000","0","1131000","-78000","-52000","0","-14000 -> -42000","0","-39000","0","20000 -> 25000","14000 -> 42000","-169000","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set vest hồng dài tay NGADO - M","","6702893760172","274422166","9135463901294","274422165","4916216260380","274422162","Bật","1300000","0","1131000","-78000","-52000","0","-14000 -> -42000","0","-39000","0","20000 -> 25000","14000 -> 42000","-169000","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set vest hồng dài tay NGADO - L","","3904124499594","274422168","9549964172233","274422167","4916216260380","274422162","Bật","1300000","0","1131000","-78000","-52000","0","-14000 -> -42000","0","-39000","0","20000 -> 25000","14000 -> 42000","-169000","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set vest hồng dài tay NGADO - XL","","4048580929787","274422170","6161531330463","274422169","4916216260380","274422162","Bật","1300000","0","1131000","-78000","-52000","0","-14000 -> -42000","0","-39000","0","20000 -> 25000","14000 -> 42000","-169000","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay con phối trắng NGADO - S","","1484429109756","274422191","4490902981621","274422190","4686538608191","274422189","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay con phối trắng NGADO - M","","8105746800516","274422193","6846854728231","274422192","4686538608191","274422189","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay con phối trắng NGADO - L","","6626488316267","274422195","2590619662324","274422194","4686538608191","274422189","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng tay con phối trắng NGADO - XL","","1610356179338","274422197","2186810747920","274422196","4686538608191","274422189","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng cổ tròn phối đen NGADO - S","","4688052726600","274422202","3011928803620","274422201","5398785096869","274422200","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng cổ tròn phối đen NGADO - M","","2574447582494","274422204","7387466651979","274422203","5398785096869","274422200","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng cổ tròn phối đen NGADO - L","","2279242684444","274422206","6358222247048","274422205","5398785096869","274422200","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm trắng cổ tròn phối đen NGADO - XL","","1672679226856","274422208","3958243838344","274422207","5398785096869","274422200","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen nơ vai NGADO - S","","5523448154285","274422213","1865459439225","274422212","3242572121286","274422211","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen nơ vai NGADO - M","","7083003881346","274422215","9109489045894","274422214","3242572121286","274422211","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen nơ vai NGADO - L","","8521021521515","274422217","1373342979745","274422216","3242572121286","274422211","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen nơ vai NGADO - XL","","9142890005253","274422219","7677366884630","274422218","3242572121286","274422211","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tim dài tay NGADO  - S","","3977224985203","274422484","7992389666988","274422483","2165320618677","274422482","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tim dài tay NGADO  - M","","4497141863928","274422486","8022371585537","274422485","2165320618677","274422482","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tim dài tay NGADO  - L","","7656499949451","274422488","9578819848594","274422487","2165320618677","274422482","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ tim dài tay NGADO  - XL","","5190702879120","274422490","9249649316187","274422489","2165320618677","274422482","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem cổ tròn tay lửng NGADO - S","","3817719120199","274422506","1207305175140","274422505","4203254047065","274422504","Tắt","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem cổ tròn tay lửng NGADO - M","","1626334384165","274422508","4231995394714","274422507","4203254047065","274422504","Tắt","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem cổ tròn tay lửng NGADO - L","","3896989522927","274422510","3940699286401","274422509","4203254047065","274422504","Tắt","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm kem cổ tròn tay lửng NGADO - XL","","6501407559642","274422512","5224421771936","274422511","4203254047065","274422504","Tắt","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng dài tay NGADO - S","","3482674618122","274422591","7854085042102","274422590","8859407989901","274422589","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng dài tay NGADO - M","","2216546858031","274422593","7863204861848","274422592","8859407989901","274422589","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng dài tay NGADO - L","","7396143784676","274422595","4213538840268","274422594","8859407989901","274422589","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm hồng dài tay NGADO - XL","","8380090239647","274422597","6761820251720","274422596","8859407989901","274422589","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ vuông NGADO - S","","7266969127415","274422619","7917931258254","274422618","5368702605828","274422617","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ vuông NGADO - M","","7167681574882","274422621","1562418994607","274422620","5368702605828","274422617","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ vuông NGADO - L","","9519744241849","274422623","1977682946069","274422622","5368702605828","274422617","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen cổ vuông NGADO - XL","","1401690705630","274422625","7561408188748","274422624","5368702605828","274422617","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây xếp tầng NGADO - S","","6610766489189","274422633","2910447378594","274422632","8918482893473","274422631","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây xếp tầng NGADO - M","","8979989009666","274422635","8846665620051","274422634","8918482893473","274422631","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây xếp tầng NGADO - L","","7488292330647","274422637","2783209298357","274422636","8918482893473","274422631","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Đầm đen 2 dây xếp tầng NGADO - XL","","4751360558098","274422639","6524351557737","274422638","8918482893473","274422631","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","2","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy nhung đỏ NGADO - S","","9375345287811","274422652","2833385347140","274422651","6241265694390","274422650","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","1","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy nhung đỏ NGADO - M","","9290294102990","274422654","4720088088111","274422653","6241265694390","274422650","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","1","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy nhung đỏ NGADO - L","","4765546865155","274422656","2753285532172","274422655","6241265694390","274422650","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","1","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Set áo váy nhung đỏ NGADO - XL","","8160195110572","274422658","9123273662199","274422657","6241265694390","274422650","Bật","1050000","0","913500","-63000","-42000","0","-14000 -> -42000","0","-31500","0","20000 -> 25000","14000 -> 42000","-136500","0","407632","1","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Áo đỏ cổ tim NGADO - S","","3863665883709","274422675","4212472728832","274422674","9565633068328","274422673","Bật","300000","0","261000","-18000","-12000","0","-14000 -> -42000","0","-9000","0","20000 -> 25000","14000 -> 42000","-39000","0","407632","1","Backorder","2024-03-09","0.3","28","42","2"
"344204","NGADO","Áo đỏ cổ tim NGADO - M","","8452889823432","274422677","7735426782726","274422676","9565633068328","274422673","Bật","300000","0","261000","-18000","-12000","0","-14000 -> -42000","0","-9000","0","20000 -> 25000","14000 -> 42000","-39000","0","407632","1","Backorder","2024-03-09","0.3","28","42","2"
